TotalCases,TotalDeaths,POPEST_2018_B_U18,POPEST_2018_B_18TO64,POPEST_2018_B_65PLUS,POPEST_2018_B_85PLUS,UNEMPLOYED,VETPOP_2019_65TO84,VETPOP_2019_85PLUS,VETPOP_2019_TOTAL,HOUSEHOLD_SIZE,HOUSING_UNITS,AREA_TOTAL,AREA_WATER,PER_AREA_WATER,DENSITY_POP,DENSITY_HOUSE,PER_OBESITY,PER_DIABETES,OVERCROWDING,PER_DRIVE_ALONE,PER_RURAL,POP_RURAL,PER_UNINSURED,PER_CHILD,PER_ADULT,PER_65PLUS,PER_85PLUS,MED_INCOME_2018,PER_COLLEGE_EDU,INCOME_RATIO,PER_UNEMPLOYED
1454,17,23332,65256,19091,2432,1828,3708.865554,669.1724336,9258.363655,2.29,49090,497.12,29.19,0.058718217,230.2,104.9,0.339,0.122,1.754385965,0.793210346,0.433668827,46707,0.094466202,0.216681061,0.606023459,0.17729548,0.022585648,51412,0.666127105,4.636959932,0.02801275
129,1,12226,38689,16196,2109,1496,2798.047217,549.0634045,6295.126975,2.23,39529,6827.57,156.24,0.022883691,10.8,5.9,0.359,0.132,1.323283082,0.796620584,0.802657576,57687,0.118157968,0.182175798,0.576492676,0.241331525,0.031425549,39824,0.652988855,5.048694382,0.038667321
3730,71,54796,184600,54161,6963,4436,7686.231735,1596.708422,18405.8314,2.36,138657,1217.46,382.22,0.313948713,337.2,166,0.233,0.086,1.281072368,0.764728173,0.360984684,101680,0.091837857,0.186662216,0.628838692,0.184499092,0.023719414,69708,0.777957467,4.369480607,0.024030336
210,4,5235,17957,6705,703,581,1216.615466,209.63236,2543.753036,2.44,21709,1743.48,46.87,0.026883016,18.1,12.8,0.341,0.092,1.146769362,0.76673774,0.829985699,25537,0.1078264,0.175101181,0.600628826,0.224269994,0.023514065,48053,0.641570142,4.34560796,0.03235507
236,1,9364,31958,13489,1543,1116,2138.662986,428.3139392,4594.31451,2.24,40184,2344.94,758.04,0.323266267,34.3,25.3,0.249,0.09,1.747368421,0.725696974,0.901135654,49038,0.118409786,0.170841619,0.583058145,0.246100235,0.028151284,53068,0.638669866,4.465967664,0.034920834
757,16,23566,74167,24350,2991,2024,3793.708199,850.8403343,10149.25269,2.29,60972,951.17,83.65,0.087944321,140.8,70.3,0.335,0.105,1.642730671,0.798915492,0.628304312,76748,0.096553093,0.193032609,0.607512922,0.19945447,0.024499726,52929,0.6645469,4.466633623,0.027289765
203,3,7081,22633,10057,1231,663,1552.062478,395.4224815,3204.44793,2.23,23744,1143.95,778.81,0.680807728,108.8,65,0.272,0.083,1.575973833,0.776531757,0.679308436,26993,0.117141769,0.178044304,0.569083,0.252872696,0.030952201,55402,0.612201964,4.225746645,0.029293509
151,2,5731,19093,9518,1092,568,1444.64319,335.2785733,2998.689378,2.17,23493,699.6,243.79,0.348470555,75.6,51.5,0.245,0.087,1.597869507,0.757606236,1,34457,0.136461507,0.166880205,0.555966455,0.27715334,0.031797799,55180,0.581197855,4.341396801,0.029749123
326,2,10624,34511,12483,1387,1065,2340.967907,528.3149949,5128.758551,2.72,36055,2175.72,98.88,0.045447024,27.8,17.4,0.332,0.096,1.568154403,0.807869818,0.831117182,48066,0.113088017,0.184386824,0.59896213,0.216651047,0.024072339,47275,0.523778502,4.216029724,0.030859726
820,7,27394,95498,28204,3586,2920,4508.92149,1026.988292,12614.00869,2.36,73860,3557.08,159.72,0.044901998,45.3,21.7,0.337,0.115,1.658978717,0.793867527,0.576502537,88737,0.109332405,0.181301954,0.632035262,0.186662784,0.023733256,49374,0.673258536,4.93017891,0.030576557
41,0,2828,9483,4489,528,311,919.3216477,198.1278501,1811.398021,2.25,15340,4377.97,417.11,0.095274751,4.4,3.9,0.366,0.114,1.519154558,0.781300813,1,17535,0.121602527,0.168333333,0.564464286,0.267202381,0.031428571,39470,0.532446977,4.64982308,0.032795529
149,0,6819,20934,7881,815,527,1603.484445,257.305054,3833.331919,2.22,18288,370.04,116.34,0.314398443,139.1,72.1,0.251,0.084,0.864553314,0.795083774,0.616751197,21767,0.084700043,0.191362182,0.587472638,0.221165179,0.022871415,62131,0.661919425,3.945904845,0.025174358
434,19,9610,30452,10530,1074,1101,2091.447893,353.5964962,4595.650361,2.32,30569,4093.53,169.13,0.041316419,13.3,7.8,0.339,0.12,2.198830409,0.817799383,0.804759899,42031,0.121141719,0.18995098,0.601913346,0.208135674,0.021228653,42491,0.566530467,4.812026002,0.036155261
225,16,7295,23474,8925,889,749,1535.728377,250.4951199,3258.539602,2.27,21566,852.76,122.84,0.144049909,53.1,29.5,0.307,0.105,1.783590963,0.771289138,0.913422369,35428,0.12356303,0.183780924,0.591374011,0.224845065,0.022396332,51564,0.646309264,4.31788381,0.031907642
189,1,5938,17865,7687,805,687,1444.859722,258.2075363,3131.55242,2.22,23001,3257.65,694.99,0.213340905,12.8,9,0.326,0.126,0.817632421,0.734541663,0.923788654,30352,0.156281254,0.188567799,0.56732296,0.244109241,0.025563671,41384,0.524832856,4.785599905,0.03845508
2231,31,38565,125431,42233,5271,3455,6927.321027,1534.993938,16724.10712,2.36,105773,1269.71,279,0.219735215,199,106.8,0.302,0.098,1.119990314,0.810179783,0.568434188,112056,0.08594517,0.187000858,0.60821223,0.204786912,0.025558966,65538,0.692595029,3.994426669,0.027545025
3028,69,12321,44254,14400,1931,1764,2688.569089,513.9080805,5700.928236,2.3,33311,429.93,5.77,0.013420789,177,78.5,0.369,0.152,0.901828511,0.829815163,0.272523872,20463,0.058771464,0.173596337,0.623515322,0.202888341,0.027206763,44065,0.535941926,4.714448731,0.039860804
16404,298,128107,363374,84550,9613,10343,15809.69726,2700.650244,50123.29915,2.65,212562,587.8,172.9,0.294147669,1295.9,512.3,0.294,0.096,1.591563736,0.798290998,0.05304135,28518,0.055851944,0.222396017,0.630823688,0.146780295,0.016688338,97810,0.740525497,3.709807212,0.028463787
28752,731,178931,507190,142310,22567,18202,17115.55603,4618.631374,43995.36047,2.58,335622,681.76,83.45,0.122403778,1345.5,561,0.309,0.107,1.646287861,0.794218307,0.065338019,52599,0.061364452,0.215987813,0.612229624,0.171782562,0.027240651,74127,0.703059042,4.231733535,0.035887932
24120,562,123177,394931,84387,10662,16454,10974.19759,1980.745146,29135.15237,2.48,296685,92.05,11.11,0.120695274,7671.5,3665.3,0.349,0.125,2.048140585,0.600592395,0,0,0.076409224,0.20444485,0.655492577,0.140062573,0.017696412,48840,0.639041035,6.283503299,0.041662974
1555,37,21300,57016,13687,1578,1739,3051.072266,603.1279448,8949.102979,2.85,33780,345.07,131.92,0.382299244,416.3,158.5,0.323,0.115,1.222998729,0.817290941,0.387098955,34350,0.040695808,0.23151419,0.619718922,0.148766888,0.017151615,104301,0.707385675,3.41042339,0.03050021
945,10,7907,19987,5410,614,688,901.4469623,172.659941,2273.745777,2.68,13482,325.9,6.48,0.0198834,103.5,42.2,0.402,0.129,2.289758535,0.843602801,0.759995161,25130,0.083859105,0.237418929,0.600138122,0.16244295,0.018436224,54956,0.437966359,4.28515794,0.034422375
3254,135,36532,103519,28378,3589,3062,3840.238642,738.6814655,10021.04705,2.71,62406,452.69,5.09,0.011243898,373.4,139.4,0.33,0.099,0.661703888,0.851042426,0.395060251,66028,0.045924658,0.216898515,0.61461506,0.168486425,0.021308682,93363,0.710084594,3.886698684,0.029579111
2045,43,23268,63372,16186,1594,2317,2596.322049,305.7626074,7356.140083,2.74,41103,417.84,71.56,0.171261727,292,118.7,0.326,0.114,1.58129477,0.831875842,0.421025043,42569,0.056005351,0.226285181,0.61630327,0.15741155,0.015501916,72845,0.562016431,4.045872426,0.036561889
4276,105,38703,102602,20198,2015,3299,3802.739349,587.2668572,16692.1915,2.78,54963,642.97,185.22,0.288069428,320.2,120.1,0.362,0.118,1.201367711,0.813648623,0.295037223,43238,0.050133902,0.239642607,0.6352947,0.125062692,0.012476548,95924,0.673248846,3.719084423,0.032153369
998,15,6752,18335,6911,859,799,1035.106638,283.0372479,2453.724268,2.39,16554,983,442.24,0.449888098,60.3,30.6,0.394,0.187,0.946611132,0.7734375,0.562204918,18338,0.073101857,0.211013188,0.573004563,0.215982249,0.026845428,52145,0.52627269,4.713476784,0.043577857
6660,148,59180,159496,36972,4720,4598,5683.861122,1082.104082,16616.06066,2.67,90136,667.38,7.16,0.01072852,353.5,136.5,0.291,0.09,1.516939154,0.788610878,0.25207704,58831,0.054207605,0.231490174,0.623889098,0.144620729,0.018462886,91999,0.751591952,3.984955279,0.028828309
701,4,5426,17213,6524,765,737,1037.768095,193.765117,2190.185299,2.38,18854,655.74,8.63,0.013160704,46.5,29.1,0.372,0.131,0.79862602,0.789665699,0.838987275,25251,0.073559173,0.186057676,0.590234201,0.223708123,0.026231869,49619,0.547096372,4.387364476,0.042816476
5940,96,56335,156493,41128,4554,5005,6673.64549,1007.793607,18997.21755,2.67,95554,526.64,89.55,0.170040255,560.1,218.6,0.323,0.109,1.064922428,0.833913348,0.17757101,43474,0.047453605,0.221829766,0.61622092,0.161949314,0.01793224,85942,0.736266589,4.167912966,0.031982261
7961,143,78743,199824,44629,4595,5529,5530.515276,917.7634098,17383.47707,2.77,109282,253.39,2.65,0.010458187,1144.9,435.8,0.253,0.088,1.943205607,0.808563241,0.092516154,26560,0.039220363,0.243638535,0.618274979,0.138086486,0.014217379,117730,0.851348738,3.698208455,0.027669349
435,25,3066,11140,5177,718,444,770.8522745,270.5171175,1664.430382,2.27,10549,413.45,136.42,0.329955255,72.9,38.1,0.297,0.115,0.767729343,0.682065519,0.725850374,14660,0.084152007,0.158179848,0.574730434,0.267089718,0.037042769,56009,0.639592511,4.825061189,0.039856373
32790,947,244355,644696,163516,24303,17560,13224.45995,4587.784598,38541.88168,2.79,375905,506.95,15.69,0.030949798,1978.2,765.2,0.212,0.078,2.982883091,0.653162909,0.023837773,23165,0.079719083,0.232151492,0.612498777,0.155349731,0.023089267,106287,0.782412331,4.455854768,0.027237644
40797,925,202301,586407,120600,11829,20573,17571.75081,2460.250927,55952.34474,2.87,328182,498.84,16.15,0.03237511,1788.8,679.9,0.373,0.127,3.850542858,0.670354062,0.019667138,16981,0.107857636,0.222477972,0.644893699,0.132628328,0.013008794,81969,0.617382832,3.826863214,0.035083142
1074,27,10820,29969,9462,988,917,1539.594274,294.4784515,3587.510942,2.69,20140,510.69,138.78,0.271749985,128.5,54.2,0.292,0.104,1.433792522,0.789692203,0.544876355,26044,0.054117296,0.215319098,0.596386142,0.18829476,0.0196613,92167,0.662351162,3.772428359,0.030598285
886,9,4385,16938,4352,525,644,796.8702817,86.24331543,1654.995627,2.34,11130,610.35,290.63,0.476169411,82.8,34.8,0.444,0.133,1.008403361,0.802226433,0.45791462,12121,0.084829201,0.170788705,0.659707887,0.169503408,0.020447907,42165,0.410106301,4.960843374,0.038021018
2075,61,27236,70698,14730,1625,2102,2825.986724,485.967899,12825.49712,2.69,41282,764.25,407.07,0.532639843,294.4,115.6,0.364,0.119,1.064648538,0.824256629,0.504179704,53015,0.052479738,0.241745367,0.627511894,0.130742739,0.014423418,90438,0.688626413,3.928523697,0.0297321
805,7,6715,19449,10804,1536,733,1565.391998,478.2525909,3079.569749,2.21,19577,476.81,208.27,0.436798725,140.7,72.9,0.284,0.116,0.388349515,0.785496442,0.546556561,20650,0.085427136,0.181643584,0.526103657,0.292252759,0.041549448,67204,0.627984453,4.949836779,0.037688313
4116,69,32969,91951,26006,3616,3249,3925.931561,832.7475277,10644.15017,2.52,60814,467.34,9.56,0.020456199,322.1,132.8,0.363,0.137,1.898564935,0.805103847,0.294899274,43477,0.063738374,0.218444801,0.609245591,0.172309609,0.023958761,59719,0.570943635,4.592950878,0.035334037
3377,59,22716,64081,16398,1988,2676,2685.507206,406.0512768,6825.7026,2.61,41192,400.24,25.79,0.064436338,263.7,110,0.361,0.117,2.582728007,0.830468201,0.258059615,25479,0.081475077,0.220126944,0.620970008,0.158903048,0.019264499,56608,0.596555546,4.358505854,0.041759648
1454,36,8903,28499,14421,1619,2050,2206.260589,614.5114181,4500.026832,2.34,55749,694.86,226.58,0.326080074,109.9,119.1,0.347,0.126,1.047120419,0.809201051,0.355268784,18280,0.077828418,0.171796307,0.549929568,0.278274125,0.031240955,61145,0.657729493,4.37969203,0.071932349
2977,192,32172,115942,65299,8640,4974,8447.957754,2499.80288,16937.3177,2.24,160281,1305.54,911.81,0.698415981,548.3,407.1,0.214,0.088,0.842607313,0.804321589,0.074830468,16155,0.035225607,0.150749954,0.543275246,0.3059748,0.040484881,70621,0.664679859,4.388676032,0.042900761
1531,55,21362,75588,29398,4283,2669,3841.273809,1012.221303,8164.33908,2.18,68508,946.43,19.6,0.020709403,141.6,73.9,0.257,0.1,0.774769848,0.77485292,0.315937479,41457,0.033426124,0.16907272,0.598252446,0.232674835,0.033898439,56674,0.64026552,4.902702006,0.035309838
19551,846,116099,352459,95464,13697,12963,11492.1963,2571.416679,27917.25187,2.51,230535,691.23,138.13,0.199832183,991.3,416.8,0.291,0.107,1.286777655,0.814164932,0.098343015,53920,0.036661108,0.205841262,0.624902929,0.169255809,0.024284514,66157,0.631698173,5.323146785,0.036778746
34124,1447,168488,487354,134796,19209,14703,13989.02636,4421.901861,32291.4781,2.61,306754,828.47,335.91,0.405458254,1508.8,622.8,0.248,0.097,2.032675431,0.740014473,0.042440447,31540,0.037921392,0.213103848,0.616405991,0.170490161,0.024295569,75878,0.674553451,5.559083959,0.030169035
630,76,12407,42932,15624,1818,1250,2121.678523,398.3556967,4659.321703,2.28,33758,724.57,25.26,0.034862056,102.1,48.3,0.288,0.117,0.95426127,0.771734925,0.544317099,38849,0.03103154,0.174837591,0.604991334,0.220171075,0.025618985,59522,0.694444444,4.576536962,0.029115811
15775,907,101140,290217,79049,11621,10659,9441.133781,2501.389871,25406.93838,2.54,192175,634.25,17.11,0.026976744,751,311.4,0.312,0.107,2.438542519,0.823230709,0.08570843,39725,0.036304772,0.215005761,0.616950039,0.1680442,0.024704192,53403,0.60540371,5.604654647,0.03672769
2269,161,23689,109858,27808,3593,2768,3894.529662,923.7178799,8654.224129,2.36,62603,545.21,17.95,0.032923094,299.8,118.7,0.204,0.068,1.035072712,0.70988732,0.274436994,43383,0.02761779,0.146812928,0.680846581,0.172340491,0.022267671,67044,0.767755833,4.778577138,0.025196162
45363,2409,318831,1049495,246388,35499,24982,23645.18567,7858.392294,54690.81876,2.56,612004,847.06,29.24,0.034519397,1837.9,748.3,0.221,0.074,1.798429564,0.674009025,0.030277064,45509,0.030072169,0.197453543,0.649957206,0.152589251,0.021984698,97012,0.811837011,5.048863515,0.023803829
15833,1176,147749,438757,118882,18226,11654,12914.48569,4012.487553,28127.99657,2.58,270359,444.35,48.24,0.10856307,1693.6,682.5,0.232,0.085,1.42467123,0.678678143,0.012403667,8321,0.022627241,0.209457774,0.62200803,0.168534197,0.025838262,99511,0.828736526,4.787896225,0.0265614
14495,892,110660,313608,93864,11407,9970,12843.35048,3053.55772,29118.03828,2.69,200161,1093.25,434.18,0.397146124,750.9,303.7,0.282,0.109,1.204389575,0.797926599,0.103077473,51015,0.028122914,0.213574919,0.605266612,0.181158469,0.022015625,85654,0.695684465,4.622244721,0.031791281
36516,1239,134089,576512,96651,13348,13720,7506.546044,1790.47167,18774.96005,2.41,315522,120.22,62.07,0.516303444,12415.6,5425.6,0.212,0.082,3.535673764,0.407455324,0.000740974,535,0.041605883,0.166105504,0.714166084,0.119728412,0.016535109,64582,0.743106832,7.83486835,0.02379829
24404,1268,174732,526129,129978,17864,15956,17255.27416,4369.775249,42440.08688,2.58,326788,1579.19,68.42,0.043326009,528.6,216.3,0.27,0.09,1.913836094,0.80502881,0.183902864,146856,0.031634716,0.210307894,0.633250245,0.156441862,0.021501157,71895,0.684236234,5.050786017,0.030327163
176,3,1322,5327,3713,361,252,780.7515531,127.2285654,1390.13446,2.04,11073,1790.58,1116,0.623261736,16.2,16.4,0.349,0.113,1.407035176,0.805513481,0.989215866,10824,0.088091603,0.127581548,0.514089944,0.358328508,0.034838834,39735,0.547339323,4.08753806,0.047306176
233,2,1360,5402,2335,242,254,444.9617931,80.49693789,875.442891,2.64,6554,5047.74,4132.67,0.818716891,10.5,7.2,0.258,0.112,0.989810772,0.690546287,0.690448912,6629,0.076301162,0.149499835,0.593822139,0.256678026,0.026602177,46007,0.383618455,4.087831567,0.047019622
3870,33,28372,69541,19414,2004,2033,2888.146387,576.72169,6454.97754,2.65,49426,1833.29,1008.06,0.549863906,135,59.9,0.335,0.088,2.2449222,0.863659092,0.644675427,71822,0.054587307,0.241819871,0.59271097,0.165469159,0.017080467,59883,0.575941008,3.76134298,0.029234552
637,17,5241,16472,6647,897,684,1199.659271,220.5123844,2561.089552,2.21,16053,1694.92,1123.06,0.662603545,51.8,28.1,0.336,0.137,0.820836622,0.848033228,0.518278262,15340,0.061520684,0.184802539,0.580818054,0.234379408,0.031629055,41991,0.671641791,4.623139341,0.041525012
413,5,4239,12784,6342,675,568,944.6901411,225.976823,2008.032647,2.34,17824,601.77,126.07,0.209498646,49.6,37.5,0.319,0.074,2.286585366,0.756390193,1,23580,0.081259582,0.181425209,0.547143163,0.271431629,0.028889364,52589,0.58528989,4.007367007,0.044430538
425,14,2732,8562,3747,381,425,634.1824074,95.690001,1229.354479,2.24,9803,680.69,317.5,0.466438467,43.8,27,0.356,0.164,1.366078281,0.835170697,1,15899,0.081025549,0.181636859,0.569244066,0.249119075,0.025330763,40769,0.502838063,4.039329668,0.049637935
466,15,1457,5023,1840,213,194,359.6147143,47.58302182,721.0851875,2.37,5270,1068.77,170.51,0.159538535,9.9,5.9,0.359,0.185,2.297297297,0.833089847,1,8860,0.08009751,0.175120192,0.603725962,0.221153846,0.025600962,42444,0.393179539,4.656004861,0.038622337
2106,13,13514,36389,11254,1167,1079,1823.702574,382.8336936,4141.730889,2.49,27010,577.04,23.95,0.041504922,107,48.8,0.372,0.171,1.881014873,0.849339303,0.771280821,45639,0.053673121,0.220972252,0.595009566,0.184018183,0.019082035,61016,0.573033708,3.515117467,0.029651818
4378,91,21084,61644,21195,2791,2410,3006.970455,585.0582285,7020.846462,2.35,48220,630.72,188.41,0.298722095,243.7,109,0.359,0.089,0.846391399,0.862236664,0.303114938,32667,0.061048089,0.202880979,0.593169943,0.203949078,0.026856423,48005,0.662967313,4.27317757,0.039095451
399,5,3239,9875,4639,527,484,814.9313573,171.1751698,1629.10565,2.56,12199,859.57,539.86,0.628058215,54.8,38.2,0.365,0.136,2.022315202,0.785436642,1,17525,0.073985496,0.182448037,0.556244015,0.261307948,0.029685124,56639,0.687846109,3.814751963,0.049012658
6631,115,33571,90168,30402,3988,3152,4381.480284,1337.075634,10221.28342,2.35,76922,1581.47,1013.72,0.640998565,276.2,135.5,0.326,0.117,1.597623635,0.814014025,0.328569698,51524,0.072588058,0.217794098,0.584970903,0.197234999,0.025872416,49135,0.64573133,4.889125181,0.034956969
2248,30,10111,25579,7932,823,720,1258.878106,180.1701638,2695.48764,2.5,20841,519.68,13.31,0.025611915,89.4,41.2,0.38,0.102,1.985111663,0.830295139,0.627033239,28372,0.081180703,0.231786713,0.586378433,0.181834854,0.018866627,50536,0.517410016,3.688970313,0.02814809
5914,120,30801,79699,23987,3130,2646,4214.117805,915.6352677,10020.44024,2.43,61042,718.35,12.12,0.016871998,192.8,86.4,0.338,0.138,1.29026182,0.825460187,0.309770394,42174,0.056267218,0.229025854,0.5926149,0.178359247,0.023273625,47426,0.591141929,4.468358136,0.033199915
2171,29,10646,30145,10862,1000,992,1943.160113,324.0718487,3788.380002,2.45,25887,508.32,18.26,0.035922254,106.7,52.8,0.398,0.187,2.148678686,0.82092942,0.711816113,37223,0.072215331,0.206106131,0.583605986,0.210287883,0.01935996,53571,0.623822715,3.637787712,0.032907613
570,8,4955,14890,6399,709,622,967.6412177,195.9321545,2042.584959,2.28,17249,1390.46,974.12,0.700573911,62.3,41.4,0.349,0.125,0.715255772,0.791920033,0.704034838,18269,0.063711911,0.18880506,0.567367779,0.24382716,0.027015699,53207,0.679174853,4.128748902,0.041773002
480,20,4163,14323,6927,734,983,1103.254846,275.4526321,2275.516731,2.24,18298,885.38,170.12,0.192143486,36.6,25.6,0.303,0.177,0.974519446,0.812517972,0.827278984,21635,0.082899852,0.163813796,0.563609176,0.272577028,0.028882855,46161,0.582291667,3.842853834,0.068630873
835,5,6877,23898,6742,776,1081,1242.196965,266.4434629,3112.157945,2.41,21253,2698.39,1139.97,0.422463024,24.7,13.6,0.405,0.125,0.755124056,0.758776897,0.489382139,18851,0.093312186,0.183303569,0.636991231,0.1797052,0.020683957,44483,0.584006027,4.327857703,0.045233911
745,25,6092,17324,7341,705,721,1326.546978,209.6348158,2553.124254,2.43,23233,575.34,11.02,0.019153892,54.8,41.2,0.373,0.167,2.399380805,0.80030016,0.706428248,21847,0.080098984,0.198068732,0.563253893,0.238677374,0.022921611,37369,0.539171975,4.420915562,0.041618564
2687,22,17756,48134,13442,1525,1303,2021.609943,507.5386453,4493.845126,2.62,30695,574.56,8.15,0.014184767,133.1,54.2,0.341,0.114,0.829875519,0.861917043,0.529264281,39897,0.045972279,0.223818888,0.60674129,0.169439823,0.019223012,67482,0.760689319,3.783926716,0.027070262
329,5,2486,7845,3570,381,331,726.2840432,98.44927741,1495.951042,2.25,11092,563.24,6.96,0.012357077,25.3,19.9,0.324,0.15,1.731244848,0.771065795,0.725877505,10216,0.0654351,0.178836055,0.564347889,0.256816056,0.0274081,47443,0.630486832,4.002998858,0.042192479
2437,58,7053,20139,8665,1210,905,1733.878574,296.5616108,3634.607089,2.23,20214,1991.32,820.23,0.411902658,31.7,17.3,0.358,0.144,1.454315523,0.814186534,0.437535407,16219,0.064546993,0.196697995,0.561647656,0.241654349,0.033745154,46490,0.706323687,4.511455357,0.044937683
1711,46,5151,14626,5606,893,479,1005.939219,257.7589759,2455.960607,2.27,13990,777.05,15.65,0.020140274,34.4,18.4,0.244,0.117,0.67114094,0.837089795,0.327652094,8574,0.059984814,0.202931096,0.576212426,0.220856479,0.035181027,48966,0.706416914,4.618223037,0.032749897
3076,37,22712,66710,20404,2289,1977,2724.572462,577.8311801,6675.899947,2.42,47050,579.43,4.26,0.007352053,187.4,81.8,0.37,0.098,1.730813027,0.842370525,0.379717703,40918,0.055236412,0.206799847,0.607415366,0.185784787,0.020842059,62474,0.722624708,3.63739962,0.029635737
940,28,6375,19428,7505,904,1037,1118.703977,208.7590664,2357.61162,2.24,21304,882,414.5,0.469954649,69.9,45.6,0.273,0.085,1.555319901,0.790284798,0.748883587,24484,0.077009709,0.191395461,0.583283295,0.225321244,0.027140627,54055,0.731858164,4.010443553,0.05337657
14742,421,91550,244206,71136,8874,8894,10250.54979,1879.283587,24918.62532,2.41,192180,649.59,12.61,0.019412245,668.5,301.7,0.349,0.135,1.371469819,0.844950999,0.16755208,71342,0.067293853,0.22499828,0.600174002,0.174827718,0.021809227,47006,0.660681893,4.78067009,0.036420072
800,10,4758,13810,6769,663,560,1193.749699,172.2156568,2255.480625,2.28,17672,515.93,14.15,0.027426201,51.2,35.2,0.425,0.194,1.937269373,0.814651163,0.885801028,22758,0.080198452,0.18778861,0.54505269,0.267158701,0.026167265,43290,0.511234753,4.213015253,0.040550326
770,23,2359,8831,3906,590,317,753.2889165,145.4394238,1464.012368,2.11,10795,1476.34,374.49,0.253661081,14.9,9.8,0.312,0.141,0.723436323,0.802435724,0.681682596,11198,0.077622446,0.156266561,0.584989401,0.258744038,0.039083201,38798,0.545829649,4.832543444,0.035896274
1915,19,18730,55416,18427,2294,1811,2711.744255,564.2957182,6034.726352,2.4,41599,601.31,136.98,0.227802631,187.3,89.6,0.309,0.065,1.470176421,0.803514517,0.480238199,41774,0.063453739,0.202326812,0.598619468,0.19905372,0.024780444,61485,0.733712559,3.976629548,0.032680092
1567,29,7954,25539,7106,1092,832,1012.049027,232.0314452,2296.350069,2.33,16339,571.61,3.15,0.00551075,74.7,28.7,0.378,0.111,1.086956522,0.80864707,0.601563236,25552,0.05672805,0.195916156,0.629054903,0.175028942,0.026897214,44991,0.562002494,4.633189655,0.032577626
1643,37,9996,26778,8975,1000,834,1441.46396,254.4386381,3058.611591,2.47,21757,607.01,8.87,0.014612609,78.1,36.4,0.386,0.122,1.800281294,0.808779409,0.691269705,32274,0.07091841,0.218496579,0.585324269,0.196179151,0.021858401,48392,0.564278403,4.234364775,0.03114497
1519,13,7236,22645,6338,850,824,1155.373342,226.6596763,2523.226951,2.54,18636,1501.5,492.4,0.327938728,36.3,18.5,0.313,0.083,2.541106129,0.714752981,0.378153325,13851,0.066703097,0.199784643,0.62522433,0.174991027,0.023468345,42852,0.689937543,5.163184139,0.036387724
756,14,6005,17348,7813,1007,729,1137.022344,249.7070991,2153.390163,2.23,21199,2136.8,1301.1,0.608901161,39.6,25.4,0.342,0.13,1.476413396,0.822855464,0.89461924,29628,0.068661821,0.192677918,0.556632227,0.250689854,0.032310852,46320,0.592871486,4.054632723,0.042022135
8832,107,58406,194870,39459,4752,5483,5100.455503,1047.419868,12952.46202,2.41,121281,560.71,4.59,0.00818605,505.1,218.1,0.315,0.093,1.763858891,0.759772784,0.132063583,37096,0.06194822,0.199518336,0.665687396,0.134794268,0.016233112,50940,0.775637128,4.976452044,0.028136707
2320,15,14277,40456,9477,932,1037,1528.391534,304.9905176,3788.98852,2.64,24778,580.05,8.74,0.015067667,111.9,43.4,0.348,0.127,2.197802198,0.827027416,0.60538299,38687,0.058430751,0.222348544,0.630057623,0.147593833,0.014514873,54343,0.567102962,3.842361388,0.025632786
715,23,4109,13551,7421,809,642,1455.162199,318.1238262,3008.253033,2.14,20443,1890.06,1340.96,0.709480122,47.1,37.2,0.305,0.177,1.741401829,0.798429898,0.589060146,15249,0.076253343,0.163829193,0.540289462,0.295881344,0.032255492,42102,0.54230513,3.723796103,0.047376577
716,33,1846,5869,3402,560,287,671.4744224,175.4244368,1264.927149,2.03,9197,1211.21,45.06,0.037202467,10.1,7.9,0.275,0.077,0.685185185,0.801658604,0.728526699,8609,0.071093139,0.166051992,0.527930197,0.306017811,0.050373302,38918,0.543859649,4.555861342,0.048901005
2409,19,12146,49507,8909,1032,1363,1183.874482,206.5853203,2910.198474,2.58,28381,577.68,5,0.008655311,122.8,49.6,0.334,0.08,2.043707001,0.776096308,0.465887272,32757,0.077452,0.172132309,0.701609932,0.126257759,0.014625436,44408,0.668267965,5.329292343,0.02753146
5182,103,34067,96474,28282,3501,2930,4218.286664,809.3906481,10084.21366,2.42,69458,723.5,21.83,0.030172771,228.4,99,0.362,0.123,1.348573308,0.846872807,0.418232989,67021,0.057216457,0.214496641,0.607430914,0.178072445,0.022043407,51431,0.615915593,4.41626449,0.030370877
9304,163,57311,167929,39630,5263,4537,4879.982394,1042.751227,12887.74193,2.46,110007,580.3,18.64,0.032121317,445.7,195.9,0.314,0.101,1.294418742,0.821657239,0.175471676,43926,0.055614101,0.21637407,0.634005361,0.149620569,0.019870125,54431,0.781303125,4.558432962,0.02701737
355,5,3743,10454,3627,273,458,732.0739713,91.71257247,1494.509851,2.42,12171,570.71,10.84,0.018993885,30.6,21.7,0.344,0.149,2.418207681,0.814454776,0.844458695,14485,0.082229263,0.209997756,0.586512567,0.203489677,0.015316427,46004,0.528686462,4.012751515,0.043810981
32582,344,157809,406681,89296,11960,10654,11831.73151,3152.235111,29335.68477,2.64,246901,871.94,25,0.028671698,711.5,291.5,0.296,0.09,1.89282517,0.812071539,0.156753321,94463,0.063522488,0.241377148,0.622039934,0.136582919,0.018293448,60351,0.707372718,4.190150784,0.026197437
